Фото;Товар;Артикул;Производитель;Номер производителя;Раздел;Цена;Валюта;Источник цены;Дата парсинга;URL
https://media.adeo.com/mkp/9b2cc47800b7528d6d3b99ba70f79df3/media.jpg?width=100;Taladro de banco SCHEPPACH DP60SE (710 W);85565812;SCHEPPACH;DP60SE;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;323.74;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/taladro-de-banco-scheppach-dp60se-710-w-85565812.html
https://media.adeo.com/mkp/f2d8577a7b75530203850f9f78b9b38a/media.jpg?width=100;Perceuse à percussion SB 18 L BL METABO sans batterie ni chargeur - 602331890;83980431;Metabo;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;143.45;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/perceuse-a-percussion-sb-18-l-bl-metabo-sans-batterie-ni-chargeur-602331890-83980431.html
https://media.adeo.com/mkp/2883f73109bbe600367dcdef4f060653/media.jpg?width=300;Taladro y destornillador eléctrico 2 en 1, taladro inalámbrico con batería de iones de litio, destornillador manual con batería de iones de litio.;77462225;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;58.89;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/taladro-y-destornillador-electrico-2-en-1-taladro-inalambrico-con-bateria-de-iones-de-litio-destornillador-manual-con-bateria-de-iones-de-litio-77462225.html
https://media.adeo.com/mkp/2188fcef068cf90bffe0fd0145fda387/media.jpg?width=300;Scheppach Juego de taladro neumático reversible 3/8;82687179;Scheppach;3/8;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;67.9;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/scheppach-juego-de-taladro-neumatico-reversible-3-8-82687179.html
https://media.adeo.com/mkp/1d2142728f8a26f5d90450fc469edce9/media.jpg?width=300;Función de bloqueo automático del husillo;83375518;Función;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/funcion-de-bloqueo-automatico-del-husillo-83375518.html
https://media.adeo.com/mkp/ca084876963f365c34e35a5c3110f808/media.jpg?width=300;Taladro percutor 810W STEIN PRO;86211480;STEIN PRO;810W;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;63.5;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/taladro-percutor-810w-stein-pro-86211480.html
https://media.adeo.com/mkp/f21230fe1f541127bccb90f914720d64/media.jpg?width=300;Martillo perforador Original Silverline 710W;89140682;Silverline;710W;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;100.27;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/martillo-perforador-original-silverline-710w-89140682.html
https://media.adeo.com/mkp/27e06512fb62d97113ac3394a35f7cb8/media.jpg?width=300;Yofidra Llaves de impacto a bateria 700 N·m,1/2;78491850;Yofidra;700 N·m,1/2;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;75.99;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/yofidra-llaves-de-impacto-a-bateria-700-n-m-1-2-luz-led-3-velocidad-con-4-0ah-2-baterias-78491850.html
https://media.adeo.com/mkp/dd9b253b837c34dee71d20cb53ae79d3/media.jpg?width=100;Perceuse sans balais Hu-Firma Hu-T20B/Li 2 baterías 20 V-4 Ah;75061685;Hu-Firma;Hu-T20B/Li;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;295.84;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/perceuse-sans-balais-hu-firma-hu-t20b-li-2-baterias-20-v-4-ah-75061685.html
https://media.adeo.com/mkp/940ea995a1f56c45b9a58e069362bace/media.jpg?width=100;"Yofidra Llaves de impacto a bateria 700 N·m,1/2"",luz LED,3 velocidad,con 4.0Ah×2 baterías y 4 vasos de impacto";99338459;Yofidra;700 N·m,1/2;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;82.99;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/conjunto-de-perforadora-de-bateria-de-55-nm-con-2-baterias-y-accesorios-de-25-piezas-alimentacion-de-perforacion-de-10-mm-20-3-niveles-de-torsion-99338459.html
https://media.adeo.com/mkp/126ec73d035a87f3e2cbd9e7bed0e50f/media.jpg?width=100;Black & Decker BCD382D1XK-QW taladro Naranja;91772945;BLACK+DECKER;BCD382D1XK-QW;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;109.56;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/black-decker-bcd382d1xk-qw-taladro-naranja-91772945.html
https://media.adeo.com/mkp/ea234e9d74e19d3ee02d88959fb178e2/media.jpg?width=100;Perceuse à percussion METABO - SB 18V - LTX BL I 2 x 4,0 Ah Li-Power, ASC 55, coffret - 602352500;18119211;Metabo;SB 18V - LTX BL I 2 x 4,0 Ah Li-Power, ASC 55, coffret - 602352500;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;481.84;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/perceuse-a-percussion-metabo-sb-18v-ltx-bl-i-2-x-4-0-ah-li-power-asc-55-coffret-602352500-18119211.html
https://media.adeo.com/mkp/e8f9f842e331d8fca821d058a7b2d041/media.jpg?width=100;Taraudeuse GB 18V LTX BL Q I METABO sans batterie ni chargeur + coffret MetaBox - 603828840;82249823;Metabo;GB 18V LTX BL Q I 2 x 5,5 Ah LiHD, ASC 145, coffret + 2ème mandrin - 603828660;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;346.3;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/taraudeuse-gb-18v-ltx-bl-q-i-metabo-sans-batterie-ni-chargeur-coffret-metabox-603828840-82249823.html
https://media.adeo.com/mkp/dbaf3300b9575e6fbba9a336286d771d/media.jpg?width=100;Perceuse visseuse METABO - BS 18V - LTX BL I 2 x 5,5 Ah LiHD, ASC 145, coffret - 602350660;83072894;Metabo;BS 18V - LTX BL I 2 x 5,5 Ah LiHD, ASC 145, coffret - 602350660;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;611.5;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/perceuse-visseuse-metabo-bs-18v-ltx-bl-i-2-x-5-5-ah-lihd-asc-145-coffret-602350660-83072894.html
https://media.adeo.com/mkp/29ad5ef5cac13759d4aa5827b7b9a0d8/media.jpg?width=100;Taraudeuse METABO - GB 18V LTX BL Q I 2 x 5,5 Ah LiHD, ASC 145, coffret + 2ème mandrin - 603828660;83073013;Metabo;GB 18V LTX BL Q I 2 x 5,5 Ah LiHD, ASC 145, coffret + 2ème mandrin - 603828840;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;690.76;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/taraudeuse-metabo-gb-18v-ltx-bl-q-i-2-x-5-5-ah-lihd-asc-145-coffret-2eme-mandrin-603828660-83073013.html
https://media.adeo.com/mkp/f20471ac4afab2d6f628585da58e4b0b/media.jpg?width=100;Llave de impacto eléctrica 1010 vatios;83063180;Impact;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/llave-de-impacto-electrica-1010-vatios-83063180.html
https://media.adeo.com/mkp/88183c83af20197558ff8ff5ddae870e/media.jpg?width=100;POWX00830 - Taladro atornillador 20V - incl. 2 baterías 20V 1,3Ah y cargador - 134 acc.;88933387;;POWX00830;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;151.92;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/powx00830-taladro-atornillador-20v-incl-2-baterias-20v-1-3ah-y-cargador-134-acc-88933387.html
https://media.adeo.com/mkp/9e488c5c6bac96c68a86aa8a0c700375/media.jpg?width=100;Llave de impacto inalámbrica 1/4 - SCHEPPACH - 20V IXES - Par 180 Nm - sin batería ni cargador - C-ID180-X;94729358;Impact;C-ID180-X;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;80.37;EUR;extension-list;05.09.2026, 18:00:48;https://www.leroymerlin.es/productos/llave-de-impacto-inalambrica-1-4-scheppach-20v-ixes-par-180-nm-sin-bateria-ni-cargador-c-id180-x-94729358.html
https://media.adeo.com/mkp/12c77bd7ee113fd12f5f96d9c0515944/media.jpg?width=100;Bosch professional taladro/destornillador inalÁmbrico gsr 18v-45 professional, 18 voltios azul/negro, 3 baterÍas de iones de lit;89814155;Bosch;professional taladro/destornillador inalÁmbrico gsr 18v-45 professional, 18 volt;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;442.45;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/bosch-professional-taladro-destornillador-inalambrico-gsr-18v-45-professional-18-voltios-azul-negro-3-baterias-de-iones-de-lit-89814155.html
https://media.adeo.com/mkp/523a2fe035112fcfd4edb96224971ac7/media.jpg?width=100;Taladro de batería GSR 12V-35 FC | Batería 2x 3.0ah 1 pieza y l-boxx;86570296;;12V-35;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;383.89;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/taladro-de-bateria-gsr-12v-35-fc-bateria-2x-3-0ah-1-pieza-y-l-boxx-86570296.html
https://media.adeo.com/mkp/296e40aedd0340ff6a62ed56977a44b5/media.jpg?width=100;Llave de impacto a batería cuadrada 1-2;83593877;Impact;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;74.99;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/llave-de-impacto-a-bateria-cuadrada-1-2-83593877.html
https://media.adeo.com/mkp/b88b856ecea97502896ed1f24bb3e657/media.jpg?width=100;Taladro atornillador a batería TXS 18-Basic-Set - 577335 - Festool;91025483;Basic;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;357.01;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/taladro-atornillador-a-bateria-txs-18-basic-set-577335-festool-91025483.html
https://media.adeo.com/mkp/2cebf7c49e2e82aa4b2f4e490877bc81/media.jpg?width=300;Perceuse-visseuse sans fil Evolution R13CMB-Li avec batterie 2Ah et chargeur;73114463;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;242.69;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/perceuse-visseuse-sans-fil-evolution-r13cmb-li-avec-batterie-2ah-et-chargeur-73114463.html
https://media.adeo.com/mkp/28bdb5a4d62f817307d313b8fc7dcb73/media.jpg?width=100;Taladro atornillador a batería TXS 18 C 3.0-Set - 576896 - Festool;88741610;Festool;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;490.88;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/taladro-atornillador-a-bateria-txs-18-c-3-0-set-576896-festool-88741610.html
https://media.adeo.com/mkp/053dac715e1caeb07a5cd9ed6200f3de/media.jpg?width=300;Brüder Mannesmann Taladro inalámbrico 2x20 V 1,5 Ah;86615059;Brüder Mannesmann;2x20 V 1,5 Ah;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;77.85;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/bruder-mannesmann-taladro-inalambrico-2x20-v-1-5-ah-86615059.html
https://media.adeo.com/mkp/5f93d9d4a7ad3ef5805756d00ea09524/media.jpg?width=300;BGS 3240 | Druckluft-Schlagschrauber | 25 mm (1;84929562;BGS;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;586.83;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/bgs-3240-druckluft-schlagschrauber-25-mm-1-2169-nm-84929562.html
https://media.adeo.com/mkp/d66dc2ed3980a27de4e7ad924bbe8bbd/media.jpg?width=100;Powerplus POWESET1 Taladro atornillador 18V Li-Ion + 2 baterías + 153 accesorios;83339045;Powerplus;POWESET1;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;89.99;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/powerplus-poweset1-taladro-atornillador-18v-li-ion-2-baterias-153-accesorios-83339045.html
https://media.adeo.com/mkp/7f459d8e5eb890d620a4534d55dd3d6b/media.jpg?width=100;Destornillador de impacto MultiVolt 1100Nm 36V 2.5/5Ah cuadrado sin escobillas 3/4 IP56 HC - WR36DAWRZ;82198481;Impact;WR36DAWRZ;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;693.02;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/destornillador-de-impacto-multivolt-1100nm-36v-2-5-5ah-cuadrado-sin-escobillas-3-4-ip56-hc-wr36dawrz-82198481.html
https://media.adeo.com/mkp/e754b9aa0db2adcc3f59582e845dd975/media.jpg?width=100;MultiVolt 1050Nm 36V 2.5/5Ah Brushless 1/2 IP56 HitCase - WR36DBWRZ;82198478;MultiVolt;WR36DBWRZ;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;518.93;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/multivolt-1050nm-36v-2-5-5ah-brushless-1-2-ip56-hitcase-wr36dbwrz-82198478.html
https://media.adeo.com/mkp/62a0ddce032d6395ed030df91da6f7f7/media.jpg?width=100;Visseuse pour plaquiste festool duradrive dwc 18-4500-basic (machine seule systainer sys3 m 187);84351067;Festool;DWC 18-4500-basic;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;436.16;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/visseuse-pour-plaquiste-festool-duradrive-dwc-18-4500-basic-machine-seule-systainer-sys3-m-187-84351067.html
https://media.adeo.com/mkp/b07092e6b5226a1d2ae4743648a67557/media.jpg?width=300;Atornillador de impacto inalámbrico sin escobillas Maxxpack 18V - 350 Nm - se vende sin batería ni cargador.;98623825;Impact;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;124.84;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/atornillador-de-impacto-inalambrico-sin-escobillas-maxxpack-18v-350-nm-se-vende-sin-bateria-ni-cargador-98623825.html
https://media.adeo.com/mkp/573233daed53fcd361e6305781c00402/media.jpg?width=300;Llave de impacto estrella color negro medida sw 24 hasta sw 120 COFAN;89350350;Impact;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;281.65;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/llave-de-impacto-estrella-color-negro-medida-sw-24-hasta-sw-120-cofan-89350350.html
https://media.adeo.com/mkp/fa38ad8331596ba79f4a3a104e07e655/media.jpg?width=100;"Llave de Impacto a Batería Rosfix OD21V Set – Motor Brushless 350 Nm | 21V 2x4Ah Li-Ion, Cuadrado 1/2"" | Auto y Obra";99119938;Impact;OD21V;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;99.99;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/llave-de-impacto-a-bateria-rosfix-od21v-set-motor-brushless-350-nm-21v-2x4ah-li-ion-cuadrado-1-2-auto-y-obra-99119938.html
https://media.adeo.com/mkp/cbef1c55d43f016166ccbea29e942aea/media.jpg?width=100;Taladro atornillador a batería TXS 12 2.5-Plus - 576873 - Festool;89501730;Festool;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;289.41;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/taladro-atornillador-a-bateria-txs-12-2-5-plus-576873-festool-89501730.html
https://media.adeo.com/mkp/bbf35e104bf77231170fe6d248b74818/media.jpg?width=300;Taladro atornillador inalámbrico de 18 V - Maxxpack - 2 velocidades - 18 ajustes de par;97542769;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;62.89;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/taladro-atornillador-inalambrico-de-18-v-maxxpack-2-velocidades-18-ajustes-de-par-97542769.html
https://media.adeo.com/mkp/071badb837d1a4196c59ed07fe8bced3/media.jpg?width=100;Taladro Atornillador 20V PowerPlus;83339043;PowerPlus;POWX18;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;55.44;EUR;extension-list;05.09.2026, 18:00:29;https://www.leroymerlin.es/productos/taladro-atornillador-20v-powerplus-83339043.html
https://media.adeo.com/mkp/53bcd2ec3730e6e2c93530e5f8c49444/media.jpg?width=300;makita Visseuse-perceuse à percussion sans fil DTP131RMJ;80139074;MAkita;DTP131RMJ;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;744.49;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/makita-visseuse-perceuse-a-percussion-sans-fil-dtp131rmj-80139074.html
https://media.adeo.com/mkp/0778cc7408f742d6fbee7a5f6b08bcbf/media.jpg?width=300;YATO Llave de impacto sin batería 1/2;89106584;YATO;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;65.38;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/yato-llave-de-impacto-sin-bateria-1-2-18-v-300-nm-89106584.html
https://media.adeo.com/mkp/bb146b64874c2a82d92c66f8ae8704e2/media.jpg?width=100;Taladro de impacto eléctrico de 1050 W, taladro percutor y martillo rotativo con empuñadura giratoria de 360°.;77823302;Impact;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-de-impacto-electrico-de-1050-w-taladro-percutor-y-martillo-rotativo-con-empunadura-giratoria-de-360-77823302.html
https://media.adeo.com/mkp/9f6fad120c20708623c7484865021e5b/media.jpg?width=100;Taladro/Destornillador inalámbrico de 3,6 V, destornillador orbital recargable con batería de 2,0 Ah, 7 Nm, cable de carga USB.;78023758;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-destornillador-inalambrico-de-3-6-v-destornillador-orbital-recargable-con-bateria-de-2-0-ah-7-nm-cable-de-carga-usb-78023758.html
https://media.adeo.com/mkp/8be8b47f33b4fcb7a0f45469d3706d1e/media.jpg?width=100;Kit de taladro/atornillador inalámbrico de 8 V, rosa, batería de 2000 mAh, par de 12 Nm, portabrocas de 10 mm.;77972008;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/kit-de-taladro-atornillador-inalambrico-de-8-v-rosa-bateria-de-2000-mah-par-de-12-nm-portabrocas-de-10-mm-77972008.html
https://media.adeo.com/mkp/8e272be5f8cfce6f9674112d9b0dc720/media.jpg?width=100;Taladro percutor eléctrico de 1500 W, taladro de martillo, martillo rotativo con empuñadura giratoria de 360° y 4 funciones.;77721806;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-percutor-electrico-de-1500-w-taladro-de-martillo-martillo-rotativo-con-empunadura-giratoria-de-360-y-4-funciones-77721806.html
https://media.adeo.com/mkp/8e12fb6e350a3bcad03ec291591f89d8/media.jpg?width=300;Taladro/atornillador con impacto 18V STHOR 78974;90950912;STHOR;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;46.9;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-atornillador-con-impacto-18v-sthor-78974-90950912.html
https://media.adeo.com/mkp/0c6c809c1765a0e6f36e2cdccdcaff3b/media.jpg?width=100;GENERIQUE Avvitatore a impulsi elettrico brushless, chiave a batteria da 1/2 pollice, utensile elettrico a batteria da 18 V, 1 batteria inclusa;74579193;GENERIQUE;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/generique-avvitatore-a-impulsi-elettrico-brushless-chiave-a-batteria-da-1-2-pollice-utensile-elettrico-a-batteria-da-18-v-1-batteria-inclusa-74579193.html
https://media.adeo.com/mkp/36192aa30c17563d9a10b32a222fa290/media.png?width=100;Destornillador de perra inalámbrica IW 1/2 950 18.0-EC | 18 Batería Voltohne sin cargador en L-Boxx;89618948;;18.0-EC;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;359.29;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/destornillador-de-perra-inalambrica-iw-1-2-950-18-0-ec-18-bateria-voltohne-sin-cargador-en-l-boxx-89618948.html
https://media.adeo.com/mkp/9bc590511bf1f5edaa18eb408cdef017/media.jpg?width=100;HYCHIKA Trapano Avvitatore Batteria 18V, Trapano a percussione 45 Nm, Batteria 2,0 Ah, 27 accessori, Ricarica rapida 1 ora, Coppia 21+3, 2 velocità, c;89592398;HYCHIKA;Trapano Avvitatore Batteria 18V;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/hychika-trapano-avvitatore-batteria-18v-trapano-a-percussione-45-nm-batteria-2-0-ah-27-accessori-ricarica-rapida-1-ora-coppia-21-3-2-velocita-c-89592398.html
https://media.adeo.com/mkp/5b9935f9edcbd049ee30c46d66aaafea/media.jpg?width=100;Taladro-destornillador inalámbrico Makita DDF484ZJ - Li-ion 18V - Cuerpo libre (se entrega sin batería ni cargador);82871828;MAkita;DDF484ZJ;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;199.86;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-destornillador-inalambrico-makita-ddf484zj-li-ion-18v-cuerpo-libre-se-entrega-sin-bateria-ni-cargador-82871828.html
https://media.adeo.com/mkp/7cba3d75feee98675160cc0ee2706460/media.jpg?width=300;Bosch professional taladro percutor inalÁmbrico gsb 18v-110 c 3x baterÍa procore18v 4.0ah, l-boxx;89814157;Bosch;GBH 18V-110 C 3x ProCore18V 4.0Ah, L-Boxx;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;652.2;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/bosch-professional-taladro-percutor-inalambrico-gsb-18v-110-c-3x-bateria-procore18v-4-0ah-l-boxx-89814157.html
https://media.adeo.com/mkp/edf03702a3eec47d28cdf7c16ba0c85d/media.jpg?width=100;"Taladro/atornillador inalámbrico de 18 V con portabrocas de 3/8"", 2 velocidades, batería de iones de litio de 2.0 Ah y 16 accesorios.";77681059;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-atornillador-inalambrico-de-18-v-con-portabrocas-de-3-8-2-velocidades-bateria-de-iones-de-litio-de-2-0-ah-y-16-accesorios-77681059.html
https://media.adeo.com/mkp/f0ee36a548c0bc324eb2e89d4a32fb2e/media.jpeg?width=100;Atornillador en seco FEIN 18V ASCT 18 SELECT - Sin batería ni cargador - 71131665000;82983108;FEIN;71131665000;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;470.7;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/atornillador-en-seco-fein-18v-asct-18-select-sin-bateria-ni-cargador-71131665000-82983108.html
https://media.adeo.com/mkp/4701f5809eb2c311f105119b46c7d837/media.jpg?width=100;Taladro sin cable 18V 2 Baterías de litio 2Ah VITO + Cargador + Juego de tornillos 32 piezas;84516110;Vito;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;;;;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-sin-cable-18v-2-baterias-de-litio-2ah-vito-cargador-juego-de-tornillos-32-piezas-84516110.html
https://media.adeo.com/mkp/d0155a536267668ebeeece5e17143497/media.jpeg?width=100;Taladro Bateria Powerplus 18 V 2 Baterias 1.5 Ah;83339051;Powerplus;POWE40030;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;114.62;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-bateria-powerplus-18-v-2-baterias-1-5-ah-83339051.html
https://media.adeo.com/mkp/def5ba93a1fc91ea64775efaa2b3b17e/media.jpg?width=300;Taladro sin cable 14,4V;89223138;;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;63.99;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/taladro-sin-cable-14-4v-89223138.html
https://media.adeo.com/mkp/81b68c0e1385ac4815855fbdb20b1eef/media.jpg?width=300;Llave de impacto Yato YT-82020 de 1/4;87673724;Impact;YT-82020;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;83.59;EUR;extension-list;05.09.2026, 18:00:07;https://www.leroymerlin.es/productos/llave-de-impacto-yato-yt-82020-de-1-4-3300-rpm-450-n-m-negra-y-roja-450-w-87673724.html
https://media.adeo.com/mkp/e18c5edbb758f914f5c72fad8b9fe07b/media.jpg?width=100;Taladro atornillador a batería CXS 18-Basic-Set - 577333 - Festool;88741608;Basic;;Herramientas > Herramientas electricas portatiles > Herramientas electricas para taladrar atornillar > Taladros > Taladros de bateria;362.91;EUR;extension-list;05.09.2026, 17:59:48;https://www.leroymerlin.es/productos/taladro-atornillador-a-bateria-cxs-18-basic-set-577333-festool-88741608.html
