Фото;Товар;Артикул;Производитель;Номер производителя;Раздел;Цена;Валюта;Источник цены;Дата парсинга;URL
https://media.adeo.com/media/5294218/media.jpg?width=100;Palé 30uds (306m2) DRYWALL 37 Espesor: 60mm 8,5x0,4m R=1,62;97448514;Pale;306m2;Construccion;2.43;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/pale-30uds-306m2-drywall-37-espesor-60mm-8-5x0-4m-r-1-62-97448514.html
https://media.adeo.com/media/3614446/media.jpg?width=100;Panel de Acero rojo 3000x1010x0.5mm;84268289;Panel;;Construccion;30.87;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/panel-de-acero-rojo-3000x1010x0-5mm-84268289.html
https://media.adeo.com/media/2131591/media.jpg?width=100;Saco de piedra calcárea rodada Blanco 20 kg 12 y 25 mm;18838435;Saco;;Construccion;0.37;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/saco-de-piedra-calcarea-rodada-blanco-20-kg-12-y-25-mm-18838435.html
https://media.adeo.com/media/2050177/media.jpg?width=100;Saco de piedras calcárea rodada blancas 20 kg 20 y 40 mm;18838484;Saco;;Construccion;0.3;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/saco-de-piedras-calcarea-rodada-blancas-20-kg-20-y-40-mm-18838484.html
https://media.adeo.com/media/5274456/media.png?width=100;Palé 24 paquetes (272,16m2) panel ARENA APTA Espesor 48mm 1,35x0,6m R=1,42;97230717;Pale;;Construccion;894.72;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/pale-24-paquetes-272-16m2-panel-arena-apta-espesor-48mm-1-35x0-6m-r-1-42-97230717.html
https://media.adeo.com/media/5294642/media.jpg?width=100;Palé 20 rollos (259,20m2) DRYWALL37, Espesor: 50mm 10x0,4m R=1,35;97448517;Pale;;Construccion;450.8;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/pale-20-rollos-259-20m2-drywall37-espesor-50mm-10x0-4m-r-1-35-97448517.html
https://media.adeo.com/media/5294642/media.jpg?width=100;Palé 20 rollos (204m2) DRYWALL 37 Espesor: 60mm 8,5x0,6m R=1,62;97448515;Pale;204m2;Construccion;2.43;EUR;extension-list;06.09.2026, 18:11:52;https://www.leroymerlin.es/productos/pale-20-rollos-204m2-drywall-37-espesor-60mm-8-5x0-6m-r-1-62-97448515.html
https://media.adeo.com/media/3264322/media.jpg?width=100;Escurreplatos Brabantia gris oscuro 38.5x14x49 cm;81957062;Brabantia;;Cocinas;43.34;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/escurreplatos-brabantia-gris-oscuro-38-5x14x49-cm-81957062.html
https://media.adeo.com/media/4368682/media.jpg?width=100;Placa de inducción CATA ILM 3285 con 3 zonas de cocción zona grande de 28cm 7100 W negro 60cm;92875117;Cata;ILM 3285;Cocinas;;;;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/placa-de-induccion-cata-ilm-3285-con-3-zonas-de-coccion-zona-grande-de-28cm-7100-w-negro-60cm-92875117.html
https://media.adeo.com/media/2275578/media.jpg?width=100;Cubertero extensible de plástico antracita 28-48 x 6,5 x 38 cm;17986815;;;Cocinas;12.41;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/cubertero-extensible-de-plastico-antracita-28-48-x-6-5-x-38-cm-17986815.html
https://media.adeo.com/media/3205663/media.png?width=100;Tapete escurreplatos de microfibra Brabantia;81957067;Tapete;;Cocinas;12.1;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/tapete-escurreplatos-de-microfibra-brabantia-81957067.html
https://media.adeo.com/media/3853291/media.png?width=100;Grifo de cocina monomando caño alto flexible DELINIA Eleki negro;87932408;Delinia;;Cocinas;49.99;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/grifo-de-cocina-monomando-cano-alto-flexible-delinia-eleki-negro-87932408.html
https://media.adeo.com/media/3422936/media.png?width=100;Estante metálico DELINIA 14 x33 x21 cm;85285372;Delinia;;Cocinas;8.99;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/estante-metalico-delinia-14-x33-x21-cm-85285372.html
https://media.adeo.com/media/4446252/media.png?height=45&quality=80;Horno multifunción CATA MHDS 706 BK VR01 72L 3.4kW negro Clase A;91457119;Etiqueta;;Cocinas;;;;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/horno-multifuncion-cata-mhds-706-bk-vr01-72l-3-4kw-negro-clase-a-91457119.html
https://media.adeo.com/media/5141375/media.png?width=100;Módulo estantería decorativa de cocina roble en kit Delinia ID 30 x 76.8 x 37 cm;96848306;Modulo;;Cocinas;87.29;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/modulo-estanteria-decorativa-de-cocina-roble-en-kit-delinia-id-30-x-76-8-x-37-cm-96848306.html
https://media.adeo.com/media/3579409/media.png?width=100;Pack de 4 botes de cocina de cristal apilables DELINIA con tapa de madera de haya 11x15,8x11cm;87822896;Delinia;;Cocinas;22.49;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/pack-de-4-botes-de-cocina-de-cristal-apilables-delinia-con-tapa-de-madera-de-haya-11x15-8x11cm-87822896.html
https://media.adeo.com/media/5141380/media.png?width=100;Módulo estantería decorativa de cocina roble en kit Delinia ID 60 x 76.8 x 37 cm;96848307;Modulo;;Cocinas;89.99;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/modulo-estanteria-decorativa-de-cocina-roble-en-kit-delinia-id-60-x-76-8-x-37-cm-96848307.html
https://media.adeo.com/media/2777182/media.png?width=100;Bandeja escurreplatos de silicona Brabantia gris oscuro;81957064;Brabantia;;Cocinas;20.39;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/bandeja-escurreplatos-de-silicona-brabantia-gris-oscuro-81957064.html
https://media.adeo.com/media/3869323/media.png?width=100;Grifo de cocina monomando caño alto flexible DELINIA Eleki blanco/acero;87932400;Flex;;Cocinas;66.7;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/grifo-de-cocina-monomando-cano-alto-flexible-delinia-eleki-blanco-acero-87932400.html
https://media.adeo.com/media/2012466/media.png?width=100;Grifo de cocina monomando caño alto TEKA ML 915 cromado;81965233;Teka;ML 915;Cocinas;44.6;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/grifo-de-cocina-monomando-cano-alto-teka-ml-915-cromado-81965233.html
https://media.adeo.com/media/3181906/media.png?width=100;Grifo de cocina monomando caño alto DELINIA Loa cromo brillo;84752061;Delinia;;Cocinas;42.99;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/grifo-de-cocina-monomando-cano-alto-delinia-loa-cromo-brillo-84752061.html
https://media.adeo.com/media/4600745/media.jpg?width=100;Pack de 2 paños de microfibra BRABANTIA gris oscuro;82880963;Brabantia;;Cocinas;2.12;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/pack-de-2-panos-de-microfibra-brabantia-gris-oscuro-82880963.html
https://media.adeo.com/media/3614362/media.png?width=100;Organizador extensible para sartenes y tapas acero inox negro DELINIA 19x57x24cm;87823036;Organizador;;Cocinas;17.99;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/organizador-extensible-para-sartenes-y-tapas-acero-inox-negro-delinia-19x57x24cm-87823036.html
https://media.adeo.com/media/3711046/media.jpg?width=100;Set de cuberteros ELEKI blanco;87822725;;;Cocinas;13.49;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/set-de-cuberteros-eleki-blanco-87822725.html
https://media.adeo.com/media/3134766/media.png?width=100;Grifo de cocina monomando caño alto DELINIA Lily extraíble 2 funciones negro mate;95015076;Delinia;;Cocinas;64.99;EUR;extension-list;06.09.2026, 18:10:59;https://www.leroymerlin.es/productos/grifo-de-cocina-monomando-cano-alto-delinia-lily-extraible-2-funciones-negro-mate-95015076.html
https://media.adeo.com/media/3685336/media.jpg?width=100&format=jpg&quality=60;Azulejo cerámico Malmo efecto palillería fresno 45x120 cm GRESPANIA;88946259;Azulejo;;Ceramica;56.68;EUR;extension-list;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-malmo-efecto-palilleria-fresno-45x120-cm-grespania-88946259.html
https://media.adeo.com/media/3067215/media.png?width=100;Suelo/Azulejo porcelánico Helos efecto travertino beige 59.5x59.5 cm C1 ARTENS;84734432;Suelo;;Ceramica;21.19;EUR;extension-list;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-helos-efecto-travertino-beige-59-5x59-5-cm-c1-artens-84734432.html
;Suelo porcelánico Lakos efecto piedra beige 60x60 cm C1 ARTENS;84734435;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-lakos-efecto-piedra-beige-60x60-cm-c1-artens-84734435.html
;Suelo/Azulejo porcelánico Dark efecto madera dark 59.8x59.8 cm C1 ARTENS;87683815;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-dark-efecto-madera-dark-59-8x59-8-cm-c1-artens-87683815.html
;Suelo vinílico SPC en clic extrem WHARTON 5.5mm espesor base integrada ARTENS NAT340;89973265;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-vinilico-spc-en-clic-extrem-wharton-5-5mm-espesor-base-integrada-artens-nat340-89973265.html
;Azulejo cerámico Arctic efecto green botanic mate 30x90 cm ARTENS;86932296;Gre;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-efecto-green-botanic-mate-30x90-cm-artens-86932296.html
;Azulejo cerámico Arctic efecto papel pintado flor blanco 2d mate 30x90 cm ARTENS;91656765;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-efecto-papel-pintado-flor-blanco-2d-mate-30x90-cm-artens-91656765.html
;Azulejo porcelánico Legacy efecto piedra white relieve 40x120 cm;82490486;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-porcelanico-legacy-efecto-piedra-white-relieve-40x120-cm-82490486.html
;Suelo porcelánico Vesta efecto piedra pearl 60x60 cm C1;90323682;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-vesta-efecto-piedra-pearl-60x60-cm-c1-90323682.html
;Suelo/Azulejo cerámico Verna efecto madera roble 20.5x61.5 cm C1 ARTENS;83020653;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-ceramico-verna-efecto-madera-roble-20-5x61-5-cm-c1-artens-83020653.html
;Suelo/Azulejo porcelánico Legacy efecto piedra white 40x120 cm C1;82490566;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-legacy-efecto-piedra-white-40x120-cm-c1-82490566.html
;Suelo/Azulejo porcelánico Voltea efecto mármol green 60x120 cm ARTENS;87683764;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-voltea-efecto-marmol-green-60x120-cm-artens-87683764.html
;Azulejo porcelánico Savana efecto cemento deco natural 32x62.5 cm;90305264;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-porcelanico-savana-efecto-cemento-deco-natural-32x62-5-cm-90305264.html
;Plato de ducha Urban 200x80 cm blanco;82226273;Plato;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/plato-de-ducha-urban-200x80-cm-blanco-82226273.html
;Suelo/Azulejo porcelánico Imara efecto madera gris 15x90 cm C1 ARTENS;91656742;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-imara-efecto-madera-gris-15x90-cm-c1-artens-91656742.html
;Suelo porcelánico Marmi efecto mármol white 60x120 cm C1 ARTENS;81970172;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-marmi-efecto-marmol-white-60x120-cm-c1-artens-81970172.html
;Azulejo cerámico Arctic efecto relieve Rojo Slabs 3D Mate 30x90 cm ARTENS;91656787;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-efecto-relieve-rojo-slabs-3d-mate-30x90-cm-artens-91656787.html
;Suelo porcelánico Dynamic efecto madera natural 20x120 cm C1;89534232;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-dynamic-efecto-madera-natural-20x120-cm-c1-89534232.html
;Suelo/Azulejo porcelánico Imara efecto madera marrón oscuro 15x90 cm C1 ARTENS;91656770;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-imara-efecto-madera-marron-oscuro-15x90-cm-c1-artens-91656770.html
;Suelo porcelánico Martins efecto cemento gris 60x60 cm C1 ARTENS;19483513;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-martins-efecto-cemento-gris-60x60-cm-c1-artens-19483513.html
;Suelo porcelánico Balade efecto madera Wood 20x120 cm C1 ARTENS;87683772;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-balade-efecto-madera-wood-20x120-cm-c1-artens-87683772.html
;Suelo piscina porcelánico Ibor efecto piedra turquesa 30.3x61.3 cm C3 ECOCERAMIC;90347017;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-piscina-porcelanico-ibor-efecto-piedra-turquesa-30-3x61-3-cm-c3-ecoceramic-90347017.html
;Suelo piscina porcelánico Ibor efecto piedra mix 30.3x61.3 cm C3 ECOCERAMIC;90347018;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-piscina-porcelanico-ibor-efecto-piedra-mix-30-3x61-3-cm-c3-ecoceramic-90347018.html
;Azulejo porcelánico Savana efecto cemento natural 32x62.5 cm;90305283;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-porcelanico-savana-efecto-cemento-natural-32x62-5-cm-90305283.html
;Rodapié porcelánico Ceres 32.5x7 cm terracota cotto ARTENS;90323670;Rodapie;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/rodapie-porcelanico-ceres-32-5x7-cm-terracota-cotto-artens-90323670.html
;Azulejo Arctic efecto cemento beige geo 2d mate 30x90 cm ARTENS;91656746;Azulejo;geo 2d;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-arctic-efecto-cemento-beige-geo-2d-mate-30x90-cm-artens-91656746.html
;Azulejo cerámico Arctic blanco mate 30x90 cm ARTENS;91656731;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-blanco-mate-30x90-cm-artens-91656731.html
;Azulejo porcelánico Limestone efecto piedra natural 32x62.5 cm C1;93437063;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-porcelanico-limestone-efecto-piedra-natural-32x62-5-cm-c1-93437063.html
;Azulejo mosaico gres porcelánico Blanco efecto cemento blanco 30x30 cm C1 ECOCERAMIC;19910912;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-mosaico-gres-porcelanico-blanco-efecto-cemento-blanco-30x30-cm-c1-ecoceramic-19910912.html
;Mortero para juntas de exterior AXTON marfil hueso 5kg;85480296;Axton;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/mortero-para-juntas-de-exterior-axton-marfil-hueso-5kg-85480296.html
;Suelo/Azulejo porcelánico Ulmo efecto piedra light 74.5x74.5 cm C1 ARTENS;87683743;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-ulmo-efecto-piedra-light-74-5x74-5-cm-c1-artens-87683743.html
;Suelo/Azulejo porcelánico Cavir efecto terrazo beige 60x60 cm C1 ARTENS;87683746;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-cavir-efecto-terrazo-beige-60x60-cm-c1-artens-87683746.html
;Mortero AXTON 5kg negro;85480299;Axton;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/mortero-axton-5kg-negro-85480299.html
;Azulejo cerámico Arctic White efecto white mate 30x60 cm ARTENS;82222335;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-white-efecto-white-mate-30x60-cm-artens-82222335.html
;Suelo porcelánico Harmony Zaragoza efecto madera natural 20x120 cm C1 ARTENS;83288268;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-harmony-zaragoza-efecto-madera-natural-20x120-cm-c1-artens-83288268.html
;Azulejo cerámico Metro negro brillante 10x20 cm ARTENS;84307493;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-metro-negro-brillante-10x20-cm-artens-84307493.html
;Suelo porcelánico Martins efecto cemento arena 60x60 cm C1 ARTENS;19482932;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-porcelanico-martins-efecto-cemento-arena-60x60-cm-c1-artens-19482932.html
;Suelo/Azulejo porcelánico Windsor efecto mármol marble blanco 60x60 cm ARTENS;86680123;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-windsor-efecto-marmol-marble-blanco-60x60-cm-artens-86680123.html
https://media.adeo.com/media/1942751/media.jpg?width=100;Suelo/Azulejo porcelánico Cuarzo Reno efecto mármol jaspe 59x119cm GRESPANIA;83022906;Gre;;Ceramica;45.35;EUR;extension-list;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-cuarzo-reno-efecto-marmol-jaspe-59x119cm-grespania-83022906.html
;Mortero para juntas Axton Multiplus AXTON blanco 5kg;85480301;Axton;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/mortero-para-juntas-axton-multiplus-axton-blanco-5kg-85480301.html
;Suelo/Azulejo porcelánico Mediterranean efecto piedra blanco 60x120 cm C1;96331828;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-mediterranean-efecto-piedra-blanco-60x120-cm-c1-96331828.html
;Azulejo cerámico Arctic efecto cemento beige mate 60x120 cm C1 ARTENS;91656743;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-efecto-cemento-beige-mate-60x120-cm-c1-artens-91656743.html
;Azulejo cerámico Arctic efecto rojo mate 30x90 cm ARTENS;91656784;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-efecto-rojo-mate-30x90-cm-artens-91656784.html
;Suelo/Azulejo porcelánico Ulmo efecto piedra light 36.5x74.5 cm C1 ARTENS;87683770;Suelo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/suelo-azulejo-porcelanico-ulmo-efecto-piedra-light-36-5x74-5-cm-c1-artens-87683770.html
;Azulejo cerámico Storm efecto relieve blanco round mate 33.3x90 cm ARTENS;86738046;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-storm-efecto-relieve-blanco-round-mate-33-3x90-cm-artens-86738046.html
;Azulejo cerámico Arctic White efecto relieve blanco mate 3d eggs 30x60 cm ARTENS;90126579;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-arctic-white-efecto-relieve-blanco-mate-3d-eggs-30x60-cm-artens-90126579.html
;Azulejo porcelánico Deco Lingot efecto relieve white 32x62.5 cm;90305281;;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-porcelanico-deco-lingot-efecto-relieve-white-32x62-5-cm-90305281.html
;Azulejo cerámico Moha Square efecto zellige white 31.6x60 cm ARTENS;84731826;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-moha-square-efecto-zellige-white-31-6x60-cm-artens-84731826.html
;Azulejo cerámico Storm efecto mármol blanco marble 33.3x90 cm ARTENS;86738043;Azulejo;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-ceramico-storm-efecto-marmol-blanco-marble-33-3x90-cm-artens-86738043.html
;Azulejo Arctic efecto cemento azul 30x90 cm ARTENS;91656723;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-arctic-efecto-cemento-azul-30x90-cm-artens-91656723.html
;Azulejo Arctic efecto relieve blanco slabs 3d mate 30x90 cm ARTENS;91656757;Artens;;Ceramica;;;;06.09.2026, 18:10:03;https://www.leroymerlin.es/productos/azulejo-arctic-efecto-relieve-blanco-slabs-3d-mate-30x90-cm-artens-91656757.html
https://media.adeo.com/media/4447217/media.png?height=45&quality=80;Termo eléctrico HAIER VH3W DUAL+WIFI 95L;98630589;Haier;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/termo-electrico-haier-vh3w-dual-wifi-95l-98630589.html
https://media.adeo.com/media/4446252/media.png?height=45&quality=80;Caldera de condensación gas natural MANAUT Myto Connect 25S 25kw con termostato Instalación básica incluida;90058279;Caldera;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/caldera-de-condensacion-gas-natural-manaut-myto-connect-25s-25kw-con-termostato-instalacion-basica-incluida-90058279.html
https://media.adeo.com/media/4447217/media.png?height=45&quality=80;Termo eléctrico HAIER VH3W DUAL+WIFI 75L;98630588;Haier;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/termo-electrico-haier-vh3w-dual-wifi-75l-98630588.html
https://media.adeo.com/media/2092171/media.jpg?width=100;Bidón de parafina TOYOTOMI Plus 20 L;19304194;Toyotomi;Plus 20;Calefaccion y climatizacion;101.07;EUR;extension-list;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/bidon-de-parafina-toyotomi-plus-20-l-19304194.html
https://media.adeo.com/media/2016980/media.jpg?width=100;Bidón de parafina TOYOTOMI Clear de 20 L;19316556;Toyotomi;;Calefaccion y climatizacion;63.99;EUR;extension-list;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/bidon-de-parafina-toyotomi-clear-de-20-l-19316556.html
https://media.adeo.com/media/4260403/media.png?width=100&format=jpg&quality=60;Toallero Eléctrico NOOR 500W B, Secatoallas de Bajo Consumo con Termostato Digital 24/7, Modo Turbo 2h, Blanco, 78x50.5 cm;82417148;Toallero;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/toallero-electrico-noor-500w-b-secatoallas-de-bajo-consumo-con-termostato-digital-24-7-modo-turbo-2h-blanco-78x50-5-cm-82417148.html
https://media.adeo.com/media/4447215/media.png?height=45&quality=80;Estufa de gas llama azul NEVERCOLD N4200 4.2 Kw;81885199;Estufa;N4200;Calefaccion y climatizacion;84.99;EUR;extension-list;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/estufa-de-gas-llama-azul-nevercold-n4200-4-2-kw-81885199.html
https://media.adeo.com/media/3602778/media.png?width=100;Emisor Térmico Seco AVA 1000W, Bajo Consumo-Programable 24/7, 1000W, Calor Rápido, 10m², Aluminio;86558101;Emisor;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/emisor-termico-seco-ava-1000w-bajo-consumo-programable-24-7-1000w-calor-rapido-10m2-aluminio-86558101.html
https://media.adeo.com/media/4447221/media.png?height=45&quality=80;Calentador de gas estanco COINTRA ceti butano/natural 12 L Instalación básica incluida;88776843;Cointra;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/calentador-de-gas-estanco-cointra-ceti-butano-natural-12-l-instalacion-basica-incluida-88776843.html
https://media.adeo.com/media/4249664/media.jpg?width=100;Palet de 70 sacos de pellet NATURPELLET;19162094;Palet;de 70;Calefaccion y climatizacion;0.5;EUR;extension-list;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/palet-de-70-sacos-de-pellet-naturpellet-19162094.html
https://media.adeo.com/media/4447215/media.png?height=45&quality=80;Hogar de leña INVICTA Optimise 700 7 kW;82017803;Hogar;Optimise 700;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/hogar-de-lena-invicta-optimise-700-7-kw-82017803.html
https://media.adeo.com/media/4446252/media.png?height=45&quality=80;Caldera de condensación gas natural MANAUT Myto Connect 35H con termostato Instalación básica incluida;90058281;;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/caldera-de-condensacion-gas-natural-manaut-myto-connect-35h-con-termostato-instalacion-basica-incluida-90058281.html
https://media.adeo.com/media/4446252/media.png?height=45&quality=80;Caldera de condensación gas natural MANAUT Myto Connect 30H con termostato Instalación básica incluida;90058280;;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/caldera-de-condensacion-gas-natural-manaut-myto-connect-30h-con-termostato-instalacion-basica-incluida-90058280.html
https://media.adeo.com/media/4447217/media.png?height=45&quality=80;Termo eléctrico HAIER VH3W DUAL+WIFI 47L;98630587;Haier;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/termo-electrico-haier-vh3w-dual-wifi-47l-98630587.html
https://media.adeo.com/media/3602776/media.png?width=100;Emisor Térmico Seco AVA 1500 W, Bajo Consumo-Programable 24/7, 1500W, Calor Rápido, 15m², Aluminio;86558128;Emisor;AVA 1500;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/emisor-termico-seco-ava-1500-w-bajo-consumo-programable-24-7-1500w-calor-rapido-15m2-aluminio-86558128.html
https://media.adeo.com/media/4447208/media.png?height=45&quality=80;Estufa de pellet AURUM 10 kW blanco WIFI;91783861;;;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/estufa-de-pellet-aurum-10-kw-blanco-wifi-91783861.html
https://media.adeo.com/media/5435327/media.jpg?width=100;Saco de pellet NATURPELLET 15 kg;17868151;Saco;;Calefaccion y climatizacion;0.45;EUR;extension-list;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/saco-de-pellet-naturpellet-15-kg-17868151.html
https://media.adeo.com/media/4447216/media.png?height=45&quality=80;Estufa de leña LACUNZA Ocean 600 8,5 kw;82675768;Lacunza;Ocean 600;Calefaccion y climatizacion;;;;06.09.2026, 18:09:12;https://www.leroymerlin.es/productos/estufa-de-lena-lacunza-ocean-600-8-5-kw-82675768.html
